Account;Actions__c;AgentWork;AgentWorkSkill;AsyncFrontIssue__c;BonCommande__c;CS24__Claim_Interaction_Answer__c;CS24__Claim_Interaction_Request__c;CS24__Geocase__c;CS24__Interaction_Answer__c;CS24__Interaction_Request__c;CS24__Track_API__c;CS24__Vault_Attachment__c;Calendar;Case;CaseMilestone;CaseTeamMember;ClosEtab__c;Code_secteur__c;Compte_Demat_Docusign__c;Contact;ContactValideur__c;Courrier__c;CustomReport__c;Custom_Territory_Rule_Item__c;DMT_BI_SC__c;Demande_IT__c;Demande_Support__c;Dmde_Remb__c;ElemFactu__c;EmailMessage;EntreeCresa__c;Event;Flux_SFAToRocbis__c;GRC_Adresses_enlevement__c;GRC_Demande_Info__c;GRC_Doc__c;GRC_ESD__c;GRC_Enquete__c;GRC_Evenement_Factu__c;GRC_LT__c;GRC_Multi_LT__c;GRC_Referentiel_Adresse__c;GRC_Remboursement__c;GRC_Reponse__c;Indicateur_Contrat__c;Injection_Siret__c;InteractionClient__c;Interaction_Client_partenaire__c;Lead;LiveAgentSession;LiveChatVisitor;MAJ_Tiers__c;MacroUsage;MappingFilesAttachment__c;MatriceRetardRemb__c;MessageICP__c;Message__c;NonConformite__c;Note;NumCtrtColizen__c;NumCtrt__c;ObjetCresa__c;OdigoCti__AgentStatistic__c;OdigoCti__GateStatistic__c;OdigoCti__Session__c;Opportunity;OptionContrat__c;PartnersExchange__c;PartnersMessage__c;PendingServiceRouting;PrestationExclue__c;Pricing_Condition__c;Pricing_Grille__c;Pricing_Ligne_grille__c;Pricing_Relation_Grille_Tags__c;ProcessInstanceNode;Produit_Demande_IT__c;QuickTextUsage;RIB__c;Referentiel_NAF__c;Risques_et_Pertes__c;SFA2_Calc_Periode_Neg__c;SFA2_Combi_Offre_Neg__c;SFA2_Compte_Web__c;SFA2_Compte__c;SFA2_Condition_Neg__c;SFA2_Conditions__c;SFA2_Contrat_Non_Eligible__c;SFA2_Contrat__c;SFA2_Detail__c;SFA2_Forfait__c;SFA2_Grille_Ref__c;SFA2_Liaison_Etendue__c;SFA2_Liaison_Neg__c;SFA2_Ligne_Grille_Abonnement_Negociee__c;SFA2_Ligne_Grille_Neg__c;SFA2_Ligne_Grille_Ref__c;SFA2_PerimetreContratCadre__c;SFA2_Pivot_Tag_Grille__c;SFA2_Pivot_Tag_Offre__c;SFA2_Ref_Agence__c;SFA2_Site__c;SFA2_SousCpte_Analytic__c;SFA2_Sous_condition_Neg__c;ServiceResourceSkill;Signea__Circuit__c;Signea__Document__c;Signea__Documentary_Evidence__c;Signea__FieldActor__c;Signea__LogsCircuit__c;Signea__Signer__c;Signea__Step__c;SkillRequirement;SocialPersona;SocialPost;Suivi_Usage__c;TABLE_CONTRAT_HAUSSE__c;TABLE_OFFRE_TRANSPORT_HAUSSE__c;Task;Urgence__c;UserAppInfo;UserServicePresence;dqeone__DQE_Dedup_Save__c;dqeone__DQE_Save_Relation__c;webm__Webmerge_Document__c
5915;0;10624;62765;5;0;3;52;957;739;963;7320;599;5;27900;75299;0;0;0;20;6100;0;6;54;0;0;28;18;68;406;5385;0;1609;0;7;0;0;225;8242;2147;20161;27088;0;1492;4180;0;4790;6048;606;33;27;0;0;213;6424;0;2385;17276;2360;0;1;39;0;0;0;12;95;2106;0;0;1;0;0;0;0;0;327;59;213;107;0;4;15;322;202;94;1219;0;2;52;1230;42;0;0;0;42;6266;0;2;0;0;0;32;156;5;21;50;95;105;50;6;100;100;0;0;0;0;0;0;23634;116;15;780;0;0;6
